timestamp,open,high,low,close,volume,datetime
1735767000000,94955.99,95000.0,94734.57,94788.8,109.74195,2025-01-01 21:30:00
1735767900000,94789.18,94984.85,94789.18,94978.48,135.84316,2025-01-01 21:45:00
1735768800000,94978.48,94997.32,94685.81,94836.01,128.48004,2025-01-01 22:00:00
1735769700000,94836.01,94859.42,94720.43,94735.5,87.78981,2025-01-01 22:15:00
1735770600000,94735.49,94970.34,94735.49,94955.21,103.91307,2025-01-01 22:30:00
1735771500000,94955.2,94955.21,94767.77,94802.98,89.5911,2025-01-01 22:45:00
1735772400000,94802.99,94952.29,94666.3,94853.31,128.00262,2025-01-01 23:00:00
1735773300000,94853.31,94853.31,94600.0,94637.69,115.51909,2025-01-01 23:15:00
1735774200000,94637.69,94757.29,94542.0,94732.01,89.06956,2025-01-01 23:30:00
1735775100000,94732.01,94756.61,94591.21,94591.79,104.31657,2025-01-01 23:45:00
1735776000000,94591.78,94627.53,94462.88,94530.31,146.5212,2025-01-02 00:00:00
1735776900000,94530.3,95200.0,94392.0,94928.71,353.05579,2025-01-02 00:15:00
1735777800000,94928.71,95166.67,94724.0,95105.0,383.98427,2025-01-02 00:30:00
1735778700000,95105.0,95381.7,94984.66,95128.59,298.20447,2025-01-02 00:45:00
1735779600000,95128.59,95516.0,95116.01,95337.0,555.50647,2025-01-02 01:00:00
1735780500000,95337.0,95418.41,95020.0,95081.09,193.60836,2025-01-02 01:15:00
1735781400000,95081.08,95081.09,94699.69,94996.5,324.87776,2025-01-02 01:30:00
1735782300000,94996.5,95001.36,94854.05,94862.72,69.37358,2025-01-02 01:45:00
1735783200000,94862.73,95124.1,94803.03,95020.53,91.23554,2025-01-02 02:00:00
1735784100000,95020.53,95136.37,94840.0,95026.52,146.22033,2025-01-02 02:15:00
1735785000000,95026.51,95124.0,94829.0,95027.01,113.08153,2025-01-02 02:30:00
1735785900000,95027.0,95234.37,95027.0,95234.36,105.1126,2025-01-02 02:45:00
1735786800000,95234.37,95299.24,94960.36,95005.1,107.66381,2025-01-02 03:00:00
1735787700000,95005.1,95151.0,95005.09,95075.77,71.16788,2025-01-02 03:15:00
1735788600000,95075.77,95093.83,94922.26,94922.26,51.55674,2025-01-02 03:30:00
1735789500000,94922.26,95017.46,94913.75,95010.33,59.89743,2025-01-02 03:45:00
1735790400000,95010.34,95273.45,94984.84,95157.15,169.16337,2025-01-02 04:00:00
1735791300000,95157.15,95206.78,95045.83,95173.88,65.08385,2025-01-02 04:15:00
1735792200000,95173.87,95970.0,95173.87,95812.79,473.70299,2025-01-02 04:30:00
1735793100000,95812.79,96000.0,95670.69,95708.07,217.66898,2025-01-02 04:45:00
1735794000000,95708.07,95729.01,95446.9,95470.01,164.74489,2025-01-02 05:00:00
1735794900000,95470.01,95800.0,95395.21,95760.99,349.41456,2025-01-02 05:15:00
1735795800000,95760.98,95772.73,95686.04,95772.72,65.52381,2025-01-02 05:30:00
1735796700000,95772.73,95775.37,95508.11,95596.48,122.43395,2025-01-02 05:45:00
1735797600000,95596.48,95697.01,95477.0,95531.25,89.82692,2025-01-02 06:00:00
1735798500000,95531.25,95531.26,95380.04,95460.0,101.70014,2025-01-02 06:15:00
1735799400000,95460.0,95593.92,95384.57,95530.3,251.27885,2025-01-02 06:30:00
1735800300000,95530.31,95594.15,95469.07,95574.99,74.66181,2025-01-02 06:45:00
1735801200000,95575.0,95749.58,95505.35,95699.98,80.74038,2025-01-02 07:00:00
1735802100000,95699.98,95836.0,95657.91,95773.3,129.52202,2025-01-02 07:15:00
1735803000000,95773.3,95880.0,95736.48,95840.0,84.15619,2025-01-02 07:30:00
1735803900000,95839.99,95850.49,95692.46,95822.0,158.20914,2025-01-02 07:45:00
1735804800000,95822.01,96050.03,95822.01,95963.58,222.49715,2025-01-02 08:00:00
1735805700000,95963.58,95982.87,95650.78,95721.42,193.20301,2025-01-02 08:15:00
1735806600000,95721.43,95944.32,95640.05,95944.31,105.48553,2025-01-02 08:30:00
1735807500000,95944.31,96211.54,95924.24,96150.0,323.57594,2025-01-02 08:45:00
1735808400000,96150.0,96241.6,96036.86,96199.96,228.31899,2025-01-02 09:00:00
1735809300000,96199.95,96435.67,96199.95,96393.5,238.16134,2025-01-02 09:15:00
1735810200000,96393.51,96490.47,96342.0,96350.0,115.52566,2025-01-02 09:30:00
1735811100000,96350.0,96799.86,96287.87,96755.51,394.01929,2025-01-02 09:45:00
1735812000000,96755.51,96808.37,96563.77,96606.14,299.90431,2025-01-02 10:00:00
1735812900000,96606.14,96778.85,96603.43,96697.95,241.47105,2025-01-02 10:15:00
1735813800000,96697.95,96764.02,96590.36,96610.39,137.51479,2025-01-02 10:30:00
1735814700000,96610.39,96722.23,96538.77,96708.0,147.85671,2025-01-02 10:45:00
1735815600000,96708.0,96876.38,96646.6,96759.98,156.53796,2025-01-02 11:00:00
1735816500000,96759.99,96760.0,96469.46,96556.16,207.7742,2025-01-02 11:15:00
1735817400000,96556.16,96727.27,96550.69,96691.9,99.39281,2025-01-02 11:30:00
1735818300000,96691.91,96789.47,96608.35,96732.99,69.95877,2025-01-02 11:45:00
1735819200000,96733.0,96863.92,96682.69,96806.26,170.56502,2025-01-02 12:00:00
1735820100000,96806.27,96895.0,96609.42,96754.72,189.46097,2025-01-02 12:15:00
1735821000000,96754.72,96817.25,96611.0,96672.01,127.32909,2025-01-02 12:30:00
1735821900000,96672.0,96865.05,96672.0,96850.01,189.95002,2025-01-02 12:45:00
1735822800000,96850.01,96988.05,96744.74,96764.52,214.37184,2025-01-02 13:00:00
1735823700000,96764.52,96871.28,96630.0,96763.6,299.77165,2025-01-02 13:15:00
1735824600000,96763.61,96794.97,96597.15,96668.0,182.62813,2025-01-02 13:30:00
1735825500000,96668.0,96673.17,96436.0,96458.17,206.50285,2025-01-02 13:45:00
1735826400000,96458.17,96458.83,95924.6,96368.06,555.05322,2025-01-02 14:00:00
1735827300000,96368.06,96491.15,96144.01,96474.83,200.49301,2025-01-02 14:15:00
1735828200000,96474.83,97440.91,96267.45,96812.44,1284.79437,2025-01-02 14:30:00
1735829100000,96812.99,97360.88,96809.97,97256.49,966.76396,2025-01-02 14:45:00
1735830000000,97256.48,97323.16,96960.0,97034.78,544.44336,2025-01-02 15:00:00
1735830900000,97034.07,97104.0,96313.0,96666.85,516.76326,2025-01-02 15:15:00
1735831800000,96666.85,96744.82,96164.78,96346.24,573.48616,2025-01-02 15:30:00
1735832700000,96346.23,96639.66,96207.07,96455.01,372.35422,2025-01-02 15:45:00
1735833600000,96455.01,96721.23,96040.04,96652.57,411.77326,2025-01-02 16:00:00
1735834500000,96652.56,97387.15,96652.56,97387.15,506.26118,2025-01-02 16:15:00
1735835400000,97387.14,97600.0,97246.88,97438.33,475.40235,2025-01-02 16:30:00
1735836300000,97438.34,97650.0,97152.89,97229.74,331.59311,2025-01-02 16:45:00
1735837200000,97229.75,97591.84,97101.19,97546.33,196.87151,2025-01-02 17:00:00
1735838100000,97546.33,97554.34,97033.95,97084.41,287.60636,2025-01-02 17:15:00
1735839000000,97084.41,97099.46,96333.95,96660.0,520.03326,2025-01-02 17:30:00
1735839900000,96659.51,96757.58,96325.44,96757.57,268.24662,2025-01-02 17:45:00
1735840800000,96757.57,97049.69,96400.0,96848.49,279.7285,2025-01-02 18:00:00
1735841700000,96848.49,97113.44,96740.0,96903.0,199.42168,2025-01-02 18:15:00
1735842600000,96902.99,97102.56,96634.61,97090.54,167.30004,2025-01-02 18:30:00
1735843500000,97090.54,97350.0,97024.19,97319.74,193.45438,2025-01-02 18:45:00
1735844400000,97319.74,97586.34,97212.81,97482.91,242.43572,2025-01-02 19:00:00
1735845300000,97482.9,97777.0,97479.59,97600.0,163.41742,2025-01-02 19:15:00
1735846200000,97600.0,97600.0,97200.0,97415.65,171.76112,2025-01-02 19:30:00
1735847100000,97415.64,97591.69,97286.45,97317.74,136.79539,2025-01-02 19:45:00
1735848000000,97317.74,97769.23,97317.74,97769.23,152.49734,2025-01-02 20:00:00
1735848900000,97769.22,97839.5,97600.0,97600.0,189.21706,2025-01-02 20:15:00
1735849800000,97600.01,97728.93,97335.43,97462.0,162.13944,2025-01-02 20:30:00
1735850700000,97462.0,97705.88,97300.0,97306.46,214.99296,2025-01-02 20:45:00
1735851600000,97306.46,97355.77,97163.47,97219.73,126.53759,2025-01-02 21:00:00
1735852500000,97219.73,97251.27,97060.52,97124.48,89.94205,2025-01-02 21:15:00
1735853400000,97124.48,97265.28,97040.16,97200.0,77.99605,2025-01-02 21:30:00
1735854300000,97199.99,97260.85,97135.5,97212.68,99.67158,2025-01-02 21:45:00
1735855200000,97212.69,97212.69,97000.48,97000.48,68.56117,2025-01-02 22:00:00
1735856100000,97000.48,97000.48,96666.66,96882.8,204.27906,2025-01-02 22:15:00
1735857000000,96882.8,97042.26,96841.69,96916.95,81.55718,2025-01-02 22:30:00
1735857900000,96916.94,97017.29,96861.4,96911.04,64.38351,2025-01-02 22:45:00
1735858800000,96911.04,97022.76,96758.17,96848.49,194.66734,2025-01-02 23:00:00
1735859700000,96848.49,96980.0,96820.42,96973.53,83.55375,2025-01-02 23:15:00
1735860600000,96973.52,97077.78,96889.21,96997.53,74.1394,2025-01-02 23:30:00
1735861500000,96997.52,96997.53,96847.16,96984.79,89.42385,2025-01-02 23:45:00
1735862400000,96984.79,97080.96,96945.21,96945.21,85.9827,2025-01-03 00:00:00
1735863300000,96945.22,97039.97,96796.56,97025.92,102.43028,2025-01-03 00:15:00
1735864200000,97025.92,97068.14,96890.99,96913.84,64.78242,2025-01-03 00:30:00
1735865100000,96913.83,96994.62,96799.96,96825.82,61.81433,2025-01-03 00:45:00
1735866000000,96825.83,96900.0,96705.62,96730.0,115.44915,2025-01-03 01:00:00
1735866900000,96730.0,96907.13,96650.0,96907.12,72.84751,2025-01-03 01:15:00
1735867800000,96907.13,96907.13,96682.69,96746.46,59.1531,2025-01-03 01:30:00
1735868700000,96746.47,97000.0,96702.38,96985.47,94.90938,2025-01-03 01:45:00
1735869600000,96985.47,97100.0,96856.98,97100.0,74.36675,2025-01-03 02:00:00
1735870500000,97100.0,97342.44,97072.0,97259.0,147.05729,2025-01-03 02:15:00
1735871400000,97258.99,97262.19,97068.0,97083.9,91.92327,2025-01-03 02:30:00
1735872300000,97083.9,97141.89,96952.66,96966.85,75.29277,2025-01-03 02:45:00
1735873200000,96966.85,97084.25,96966.84,96980.01,78.9993,2025-01-03 03:00:00
1735874100000,96980.0,96995.51,96833.99,96941.88,79.04558,2025-01-03 03:15:00
1735875000000,96941.87,97009.5,96876.8,96936.04,48.40282,2025-01-03 03:30:00
1735875900000,96936.04,97090.91,96918.0,97062.3,49.3015,2025-01-03 03:45:00
1735876800000,97062.3,97066.18,96905.96,96962.4,72.80656,2025-01-03 04:00:00
1735877700000,96962.4,97016.0,96878.52,96920.26,49.68335,2025-01-03 04:15:00
1735878600000,96920.27,96962.56,96809.52,96895.99,72.05888,2025-01-03 04:30:00
1735879500000,96895.98,96895.99,96766.51,96813.41,70.97334,2025-01-03 04:45:00
1735880400000,96813.49,96860.48,96610.29,96769.15,86.17533,2025-01-03 05:00:00
1735881300000,96769.15,96820.0,96590.28,96678.76,102.83673,2025-01-03 05:15:00
1735882200000,96678.76,96778.85,96639.7,96750.36,64.43544,2025-01-03 05:30:00
1735883100000,96750.36,96813.77,96712.91,96765.34,63.01581,2025-01-03 05:45:00
1735884000000,96765.35,96918.56,96712.97,96865.19,73.05682,2025-01-03 06:00:00
1735884900000,96865.2,96902.35,96619.98,96668.0,124.20075,2025-01-03 06:15:00
1735885800000,96667.55,96739.67,96644.0,96672.0,101.14852,2025-01-03 06:30:00
1735886700000,96672.01,96681.91,96512.0,96539.49,83.99654,2025-01-03 06:45:00
1735887600000,96539.49,96588.0,96450.0,96542.05,129.52288,2025-01-03 07:00:00
1735888500000,96542.04,96645.83,96411.54,96452.07,90.41634,2025-01-03 07:15:00
1735889400000,96452.06,96472.94,96280.65,96384.84,205.60868,2025-01-03 07:30:00
1735890300000,96384.83,96416.08,96304.0,96304.0,121.32139,2025-01-03 07:45:00
1735891200000,96304.0,96466.65,96304.0,96463.93,134.57358,2025-01-03 08:00:00
1735892100000,96463.92,96529.84,96341.01,96341.01,94.55675,2025-01-03 08:15:00
1735893000000,96341.01,96341.02,96110.22,96266.41,202.34428,2025-01-03 08:30:00
1735893900000,96266.41,96300.0,96100.01,96129.97,111.9166,2025-01-03 08:45:00
1735894800000,96129.97,96337.69,96107.84,96337.69,108.40057,2025-01-03 09:00:00
1735895700000,96337.69,96570.62,96322.8,96491.86,228.07368,2025-01-03 09:15:00
1735896600000,96491.87,96700.11,96450.0,96637.81,92.36874,2025-01-03 09:30:00
1735897500000,96637.8,96702.48,96554.31,96554.32,99.15186,2025-01-03 09:45:00
1735898400000,96554.32,96561.36,96402.82,96426.51,132.19573,2025-01-03 10:00:00
1735899300000,96426.52,96558.0,96426.52,96537.0,66.59053,2025-01-03 10:15:00
1735900200000,96537.0,96640.01,96467.43,96482.71,78.80845,2025-01-03 10:30:00
1735901100000,96482.72,96538.46,96454.36,96488.53,77.78198,2025-01-03 10:45:00
1735902000000,96488.53,96543.38,96482.51,96510.04,48.34225,2025-01-03 11:00:00
1735902900000,96510.03,96816.11,96510.03,96750.0,175.53296,2025-01-03 11:15:00
1735903800000,96750.0,96805.67,96661.68,96677.34,88.53959,2025-01-03 11:30:00
1735904700000,96677.35,96830.0,96677.34,96757.58,136.00028,2025-01-03 11:45:00
1735905600000,96757.57,96881.02,96720.0,96859.67,123.20485,2025-01-03 12:00:00
1735906500000,96859.67,96901.06,96717.36,96893.04,104.07146,2025-01-03 12:15:00
1735907400000,96893.03,96921.36,96706.48,96713.39,77.90376,2025-01-03 12:30:00
1735908300000,96713.39,96753.54,96666.66,96666.66,82.40233,2025-01-03 12:45:00
1735909200000,96666.66,96839.71,96540.0,96632.13,165.9992,2025-01-03 13:00:00
1735910100000,96632.14,96715.98,96482.52,96538.96,171.05428,2025-01-03 13:15:00
1735911000000,96538.95,96716.92,96512.0,96621.69,153.53854,2025-01-03 13:30:00
1735911900000,96621.7,96650.0,96472.43,96504.79,140.21171,2025-01-03 13:45:00
1735912800000,96504.8,96914.12,96504.79,96784.0,173.57434,2025-01-03 14:00:00
1735913700000,96784.0,97131.0,96697.36,97084.6,196.81405,2025-01-03 14:15:00
1735914600000,97084.6,97342.44,96624.5,97251.98,606.08614,2025-01-03 14:30:00
1735915500000,97251.99,97285.78,96737.14,97016.01,414.11621,2025-01-03 14:45:00
1735916400000,97016.0,97450.0,96880.59,97156.95,465.97795,2025-01-03 15:00:00
1735917300000,97156.95,97317.64,96759.12,97263.78,367.50582,2025-01-03 15:15:00
1735918200000,97263.79,97557.09,97138.14,97432.81,369.21264,2025-01-03 15:30:00
1735919100000,97432.8,97660.0,97289.67,97521.35,384.90518,2025-01-03 15:45:00
1735920000000,97521.36,97726.52,97406.54,97633.12,370.91718,2025-01-03 16:00:00
1735920900000,97633.12,98444.42,97603.18,98066.0,826.59909,2025-01-03 16:15:00
1735921800000,98066.0,98368.85,98062.61,98147.35,382.88569,2025-01-03 16:30:00
1735922700000,98147.34,98151.52,97720.31,97868.2,319.51302,2025-01-03 16:45:00
1735923600000,97868.21,98083.99,97837.63,97919.28,267.26302,2025-01-03 17:00:00
1735924500000,97919.28,98263.13,97909.09,98164.02,200.37485,2025-01-03 17:15:00
1735925400000,98164.02,98299.76,98120.37,98214.08,142.03775,2025-01-03 17:30:00
1735926300000,98214.09,98214.09,97944.44,98026.0,190.03582,2025-01-03 17:45:00
1735927200000,98025.99,98330.42,98000.0,98323.86,167.82282,2025-01-03 18:00:00
1735928100000,98323.86,98481.74,98272.49,98481.73,177.68702,2025-01-03 18:15:00
1735929000000,98481.73,98580.92,98290.75,98432.0,234.98289,2025-01-03 18:30:00
1735929900000,98432.0,98697.86,98370.0,98527.98,233.15051,2025-01-03 18:45:00
1735930800000,98527.97,98900.0,98491.53,98900.0,499.2701,2025-01-03 19:00:00
1735931700000,98899.99,98976.91,98647.47,98697.85,264.08945,2025-01-03 19:15:00
1735932600000,98697.85,98838.18,98660.84,98698.23,164.38614,2025-01-03 19:30:00
1735933500000,98697.39,98697.39,98554.3,98592.01,142.68142,2025-01-03 19:45:00
1735934400000,98592.02,98602.29,98300.0,98479.56,265.14694,2025-01-03 20:00:00
1735935300000,98479.56,98748.0,98479.56,98618.09,161.19361,2025-01-03 20:15:00
1735936200000,98618.08,98629.05,98404.13,98453.89,204.29749,2025-01-03 20:30:00
1735937100000,98453.89,98503.47,98311.51,98311.52,215.53167,2025-01-03 20:45:00
1735938000000,98311.51,98369.56,98196.96,98206.18,238.05781,2025-01-03 21:00:00
1735938900000,98206.18,98274.48,98197.28,98274.48,102.97248,2025-01-03 21:15:00
1735939800000,98274.47,98419.14,98246.95,98325.58,96.34507,2025-01-03 21:30:00
1735940700000,98325.58,98358.7,98209.95,98272.7,70.00501,2025-01-03 21:45:00
1735941600000,98272.7,98468.39,98272.7,98372.33,93.52344,2025-01-03 22:00:00
1735942500000,98372.33,98512.94,98324.0,98460.37,80.76815,2025-01-03 22:15:00
1735943400000,98460.38,98485.83,98398.44,98408.56,65.30484,2025-01-03 22:30:00
1735944300000,98408.55,98408.56,98250.0,98296.37,77.95201,2025-01-03 22:45:00
1735945200000,98296.37,98382.19,98272.72,98277.76,99.08032,2025-01-03 23:00:00
1735946100000,98277.76,98294.32,98101.0,98101.01,72.08646,2025-01-03 23:15:00
1735947000000,98101.01,98184.6,98067.99,98174.18,85.56841,2025-01-03 23:30:00
1735947900000,98174.19,98183.96,98114.89,98174.18,57.52708,2025-01-03 23:45:00
1735948800000,98174.17,98288.0,98016.69,98111.11,184.50531,2025-01-04 00:00:00
1735949700000,98111.12,98155.99,98094.01,98094.02,72.42027,2025-01-04 00:15:00
1735950600000,98094.02,98094.02,97887.2,97986.21,122.23577,2025-01-04 00:30:00
1735951500000,97986.2,98055.56,97902.01,97950.01,85.98186,2025-01-04 00:45:00
1735952400000,97950.01,98005.69,97828.43,97888.78,104.25742,2025-01-04 01:00:00
1735953300000,97888.78,97961.8,97800.0,97960.15,71.12691,2025-01-04 01:15:00
1735954200000,97960.15,98095.06,97909.09,98060.11,65.45458,2025-01-04 01:30:00
1735955100000,98060.11,98090.33,98021.05,98040.0,51.25968,2025-01-04 01:45:00
1735956000000,98040.0,98042.02,97848.48,97922.75,129.99687,2025-01-04 02:00:00
1735956900000,97922.75,97944.02,97874.46,97900.67,43.84695,2025-01-04 02:15:00
1735957800000,97900.67,98184.0,97874.64,98141.1,101.14015,2025-01-04 02:30:00
1735958700000,98141.11,98314.15,98141.11,98304.51,93.91761,2025-01-04 02:45:00
1735959600000,98304.51,98304.51,98111.2,98168.66,89.88892,2025-01-04 03:00:00
1735960500000,98168.67,98168.67,98052.97,98086.8,49.26023,2025-01-04 03:15:00
1735961400000,98086.8,98246.97,98078.48,98246.96,56.71133,2025-01-04 03:30:00
1735962300000,98246.96,98269.39,98196.0,98200.0,78.82802,2025-01-04 03:45:00
1735963200000,98200.01,98200.01,97918.27,97933.46,105.66465,2025-01-04 04:00:00
1735964100000,97933.46,97972.0,97900.0,97948.87,50.74721,2025-01-04 04:15:00
1735965000000,97948.87,98012.91,97862.87,97999.99,80.72094,2025-01-04 04:30:00
1735965900000,98000.0,98001.01,97932.01,98001.0,67.36677,2025-01-04 04:45:00
1735966800000,98001.0,98055.56,97988.76,98034.37,45.84467,2025-01-04 05:00:00
1735967700000,98034.38,98164.75,98034.38,98143.44,63.0241,2025-01-04 05:15:00
1735968600000,98143.45,98196.51,98129.0,98186.51,55.56697,2025-01-04 05:30:00
1735969500000,98186.51,98186.51,98063.34,98126.21,85.54213,2025-01-04 05:45:00
1735970400000,98126.21,98140.98,98061.79,98063.32,63.05609,2025-01-04 06:00:00
1735971300000,98063.32,98090.91,98047.79,98073.02,45.21603,2025-01-04 06:15:00
1735972200000,98073.03,98093.56,98039.91,98055.49,51.74203,2025-01-04 06:30:00
1735973100000,98055.48,98209.7,98041.67,98127.54,51.90923,2025-01-04 06:45:00
1735974000000,98127.53,98233.44,98095.17,98228.83,68.26233,2025-01-04 07:00:00
